pepiniere,espece,qte,gouvernorat,latitude,longitude,region_id,matched_region_ar,matched_region_fr
منبت جوقار,دادونا,1500,زغوان,36.2652327,9.94091960000003,318,زغوان,zghouan
منبت الناظور,الصنوبر الحلبي,22600,زغوان,36.1206242,10.0947231999999,318,زغوان,zghouan
منبت الناظور,الكالتوس,23400,زغوان,36.1206243,10.0947231999999,318,زغوان,zghouan
منبت الناظور,أكاسيا سيانو,24500,زغوان,36.1206244,10.0947231999999,318,زغوان,zghouan
منبت الناظور,سرول,79000,زغوان,36.1206245,10.0947231999999,318,زغوان,zghouan
منبت الناظور,كازورينا,14800,زغوان,36.1206246,10.0947231999999,318,زغوان,zghouan
منبت الناظور,ليسيوم,0,زغوان,36.1206247,10.0947231999999,318,زغوان,zghouan
منبت الناظور,أكاسيا شوكية,6900,زغوان,36.1206248,10.0947231999999,318,زغوان,zghouan
منبت الناظور,خروب,800,زغوان,36.1206249,10.0947231999999,318,زغوان,zghouan
منبت الناظور,نخل,0,زغوان,36.120625,10.0947231999999,318,زغوان,zghouan
منبت الناظور,فيكيس نتدا,0,زغوان,36.1206251,10.0947231999999,318,زغوان,zghouan
منبت الناظور,ميليا,400,زغوان,36.1206252,10.0947231999999,318,زغوان,zghouan
منبت الناظور,دفلة,400,زغوان,36.1206253,10.0947231999999,318,زغوان,zghouan
منبت الناظور,أنواع أخرى,840,زغوان,36.1206254,10.0947231999999,318,زغوان,zghouan
منبت الناظور,جرنيوم,0,زغوان,36.1206255,10.0947231999999,318,زغوان,zghouan
منبت الناظور,ميبروم,4000,زغوان,36.1206256,10.0947231999999,318,زغوان,zghouan
منبت الناظور,لنتنا,0,زغوان,36.1206257,10.0947231999999,318,زغوان,zghouan
منبت الناظور,دادونا,3500,زغوان,36.1206258,10.0947231999999,318,زغوان,zghouan
منبت صواف,الصنوبر الحلبي,25000,زغوان,36.1955821,10.1927388999999,318,زغوان,zghouan
منبت صواف,الكالتوس,9300,زغوان,36.1955822,10.1927388999999,318,زغوان,zghouan
منبت صواف,أكاسيا سيانو,23000,زغوان,36.1955823,10.1927388999999,318,زغوان,zghouan
منبت صواف,سرول,69000,زغوان,36.1955824,10.1927388999999,318,زغوان,zghouan
منبت صواف,كازورينا,4300,زغوان,36.1955825,10.1927388999999,318,زغوان,zghouan
منبت صواف,ليسيوم,0,زغوان,36.1955826,10.1927388999999,318,زغوان,zghouan
منبت صواف,أكاسيا شوكية,36000,زغوان,36.1955827,10.1927388999999,318,زغوان,zghouan
منبت صواف,خروب,600,زغوان,36.1955828,10.1927388999999,318,زغوان,zghouan
منبت صواف,نخل,0,زغوان,36.1955829,10.1927388999999,318,زغوان,zghouan
منبت صواف,فيكيس نتدا,0,زغوان,36.195583,10.1927388999999,318,زغوان,zghouan
منبت صواف,ميليا,600,زغوان,36.1955831,10.1927388999999,318,زغوان,zghouan
منبت صواف,دفلة,0,زغوان,36.1955832,10.1927388999999,318,زغوان,zghouan
منبت صواف,أنواع أخرى,700,زغوان,36.1955833,10.1927388999999,318,زغوان,zghouan
منبت صواف,جرنيوم,0,زغوان,36.1955834,10.1927388999999,318,زغوان,zghouan
منبت صواف,ميبروم,600,زغوان,36.1955835,10.1927388999999,318,زغوان,zghouan
منبت صواف,لنتنا,500,زغوان,36.1955836,10.1927388999999,318,زغوان,zghouan
منبت صواف,دادونا,26000,زغوان,36.1955837,10.1927388999999,318,زغوان,zghouan
منبت عين بوراص(العزيب),الصنوبر الحلبي,46410,بنزرت,37.2112935,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),الصنوبر الثمري,0,بنزرت,37.2112936,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),الفرنان,2200,بنزرت,37.2112937,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),الكلتوس,106872,بنزرت,37.2112938,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),اكاسيا سيكلوبيس,71550,بنزرت,37.2112939,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),السنط الازرق,42000,بنزرت,37.211294,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),سرول,49000,بنزرت,37.2112941,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),كازورينا,10600,بنزرت,37.2112942,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),أكاسيا شوكية,10800,بنزرت,37.2112943,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),خروب,6720,بنزرت,37.2112944,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),زيتون جالي,NA,بنزرت,37.2112945,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),جاكرندا,0,بنزرت,37.2112946,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),لوسيانا,480,بنزرت,37.2112947,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),نخل,287,بنزرت,37.2112948,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),فيكيس نتدا,NA,بنزرت,37.2112949,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),ميليا,48,بنزرت,37.211295,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),قازانيا,NA,بنزرت,37.2112951,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),ابيسكيس,NA,بنزرت,37.2112952,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),دفلة,NA,بنزرت,37.2112953,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),ورد,1260,بنزرت,37.2112954,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),ارنج,NA,بنزرت,37.2112955,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),عطرشاء,NA,بنزرت,37.2112956,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),بوقنفيلي,NA,بنزرت,37.2112957,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),بتوسبروم,NA,بنزرت,37.2112958,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),ميبروم,NA,بنزرت,37.2112959,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),الاكليل,1350,بنزرت,37.211296,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),لنتنا,1470,بنزرت,37.2112961,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),الخزامة,NA,بنزرت,37.2112962,9.96587629999999,15,بنزرت,bizerte
منبت عين بوراص(العزيب),أنواع أخرى,528,بنزرت,37.2112963,9.96587629999999,15,بنزرت,bizerte
منبت الكرنيش,الصنوبر الحلبي,47000,بنزرت,37.3018635,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,الصنوبر الثمري,NA,بنزرت,37.3018635,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,الفرنان,NA,بنزرت,37.3018636,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,الكلتوس,5000,بنزرت,37.3018637,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,اكاسيا سيكلوبيس,NA,بنزرت,37.3018638,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,السنط الازرق,41000,بنزرت,37.3018639,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,سرول,34480,بنزرت,37.301864,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,كازورينا,6900,بنزرت,37.3018641,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,أكاسيا شوكية,NA,بنزرت,37.3018642,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,خروب,NA,بنزرت,37.3018643,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,زيتون جالي,4335,بنزرت,37.3018644,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,جاكرندا,NA,بنزرت,37.3018645,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,لوسيانا,NA,بنزرت,37.3018646,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,نخل,516,بنزرت,37.3018647,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,فيكيس نتدا,360,بنزرت,37.3018648,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,ميليا,NA,بنزرت,37.3018649,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,قازانيا,5755,بنزرت,37.301865,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,ابيسكيس,3885,بنزرت,37.3018651,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,دفلة,1900,بنزرت,37.3018652,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,ورد,1185,بنزرت,37.3018653,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,ارنج,4500,بنزرت,37.3018654,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,عطرشاء,245,بنزرت,37.3018655,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,بوقنفيلي,1393,بنزرت,37.3018656,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,بتوسبروم,19203,بنزرت,37.3018657,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,ميبروم,4253,بنزرت,37.3018658,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,الاكليل,2471,بنزرت,37.3018659,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,لنتنا,2266,بنزرت,37.301866,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,الخزامة,1429,بنزرت,37.3018661,9.86436049999997,15,بنزرت,bizerte
منبت الكرنيش,أنواع أخرى,6852,بنزرت,37.3018662,9.86436049999997,15,بنزرت,bizerte
منبت ماطر,الصنوبر الحلبي,12000,بنزرت,37.0388867,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,الصنوبر الثمري,NA,بنزرت,37.0388868,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,الفرنان,NA,بنزرت,37.0388869,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,الكلتوس,120370,بنزرت,37.038887,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,اكاسيا سيكلوبيس,NA,بنزرت,37.0388871,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,السنط الازرق,21760,بنزرت,37.0388872,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,سرول,141248,بنزرت,37.0388873,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,كازورينا,33342,بنزرت,37.0388874,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,أكاسيا شوكية,9200,بنزرت,37.0388875,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,خروب,NA,بنزرت,37.0388876,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,زيتون جالي,NA,بنزرت,37.0388877,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,جاكرندا,NA,بنزرت,37.0388878,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,لوسيانا,NA,بنزرت,37.0388879,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,نخل,150,بنزرت,37.038888,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,فيكيس نتدا,NA,بنزرت,37.0388881,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,ميليا,NA,بنزرت,37.0388882,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,قازانيا,1000,بنزرت,37.038888300000004,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,ابيسكيس,NA,بنزرت,37.0388884,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,دفلة,200,بنزرت,37.0388885,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,ورد,53,بنزرت,37.0388886,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,ارنج,100,بنزرت,37.0388887,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,عطرشاء,NA,بنزرت,37.0388888,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,بوقنفيلي,NA,بنزرت,37.0388889,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,بتوسبروم,NA,بنزرت,37.038889,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,ميبروم,NA,بنزرت,37.0388891,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,الاكليل,200,بنزرت,37.0388892,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,لنتنا,200,بنزرت,37.0388893,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,الخزامة,NA,بنزرت,37.0388894,9.66476360000001,15,بنزرت,bizerte
منبت ماطر,أنواع أخرى,325,بنزرت,37.0388895,9.66476360000001,15,بنزرت,bizerte
منبت باجة,الصنوبر الحلبي,157500,باجة,36.8625526,9.10134979999998,28,باجة,baja
منبت باجة,الكلتوس,30000,باجة,36.8625527,9.10134979999998,28,باجة,baja
منبت باجة,السنط الازرق,21000,باجة,36.8625528,9.10134979999998,28,باجة,baja
منبت باجة,قطف هليميس,NA,باجة,36.8625529,9.10134979999998,28,باجة,baja
منبت باجة,سرول,40000,باجة,36.862553,9.10134979999998,28,باجة,baja
منبت باجة,كازورينا,7000,باجة,36.8625531,9.10134979999998,28,باجة,baja
منبت باجة,أكاسيا شوكية,NA,باجة,36.8625532,9.10134979999998,28,باجة,baja
منبت باجة,خروب,1000,باجة,36.8625533,9.10134979999998,28,باجة,baja
منبت باجة,جاكرندا,600,باجة,36.8625534,9.10134979999998,28,باجة,baja
منبت باجة,واشنطونيا,1000,باجة,36.8625535,9.10134979999998,28,باجة,baja
منبت باجة,فيكيس,1000,باجة,36.8625536,9.10134979999998,28,باجة,baja
منبت باجة,أنواع أخرى,NA,باجة,36.8625537,9.10134979999998,28,باجة,baja
منبت باجة,ابيسكيس,500,باجة,36.8625538,9.10134979999998,28,باجة,baja
منبت باجة,دفلة,700,باجة,36.8625539,9.10134979999998,28,باجة,baja
منبت باجة,جرنيوم,100,باجة,36.862554,9.10134979999998,28,باجة,baja
منبت باجة,بوقنفيلي,700,باجة,36.8625541,9.10134979999998,28,باجة,baja
منبت باجة,أنواع أخرى,11950,باجة,36.8625542,9.10134979999998,28,باجة,baja
منبت وشتاتة,الصنوبر الحلبي,162000,باجة,36.9505838,8.9963179,28,باجة,baja
منبت وشتاتة,الكلتوس,118125,باجة,36.9505839,8.9963179,28,باجة,baja
منبت وشتاتة,السنط الازرق,48000,باجة,36.950584,8.9963179,28,باجة,baja
منبت وشتاتة,قطف هليميس,NA,باجة,36.9505841,8.9963179,28,باجة,baja
منبت وشتاتة,سرول,175750,باجة,36.9505842,8.9963179,28,باجة,baja
منبت وشتاتة,كازورينا,56250,باجة,36.9505843,8.9963179,28,باجة,baja
منبت وشتاتة,أكاسيا شوكية,80000,باجة,36.9505844,8.9963179,28,باجة,baja
منبت وشتاتة,خروب,8750,باجة,36.9505845,8.9963179,28,باجة,baja
منبت وشتاتة,جاكرندا,NA,باجة,36.9505846,8.9963179,28,باجة,baja
منبت وشتاتة,واشنطونيا,NA,باجة,36.9505847,8.9963179,28,باجة,baja
منبت وشتاتة,فيكيس,NA,باجة,36.9505848,8.9963179,28,باجة,baja
منبت وشتاتة,أنواع أخرى,5600,باجة,36.9505849,8.9963179,28,باجة,baja
منبت وشتاتة,ابيسكيس,NA,باجة,36.950585,8.9963179,28,باجة,baja
منبت وشتاتة,دفلة,400,باجة,36.9505851,8.9963179,28,باجة,baja
منبت وشتاتة,جرنيوم,NA,باجة,36.9505852,8.9963179,28,باجة,baja
منبت وشتاتة,بوقنفيلي,NA,باجة,36.9505853,8.9963179,28,باجة,baja
منبت وشتاتة,أنواع أخرى,NA,باجة,36.9505854,8.9963179,28,باجة,baja
منبت دماين,الصنوبر الحلبي,70000,باجة,36.7730592,9.08475659999999,28,باجة,baja
منبت دماين,الكلتوس,NA,باجة,36.7730593,9.08475659999999,28,باجة,baja
منبت دماين,السنط الازرق,74500,باجة,36.7730594,9.08475659999999,28,باجة,baja
منبت دماين,قطف هليميس,NA,باجة,36.7730595,9.08475659999999,28,باجة,baja
منبت دماين,سرول,NA,باجة,36.7730596,9.08475659999999,28,باجة,baja
منبت دماين,كازورينا,NA,باجة,36.7730597,9.08475659999999,28,باجة,baja
منبت دماين,أكاسيا شوكية,NA,باجة,36.7730598,9.08475659999999,28,باجة,baja
منبت دماين,خروب,2730,باجة,36.7730599,9.08475659999999,28,باجة,baja
منبت دماين,جاكرندا,NA,باجة,36.77306,9.08475659999999,28,باجة,baja
منبت دماين,واشنطونيا,NA,باجة,36.7730601,9.08475659999999,28,باجة,baja
منبت دماين,فيكيس,NA,باجة,36.7730602,9.08475659999999,28,باجة,baja
منبت دماين,أنواع أخرى,NA,باجة,36.7730603,9.08475659999999,28,باجة,baja
منبت دماين,ابيسكيس,NA,باجة,36.7730604,9.08475659999999,28,باجة,baja
منبت دماين,دفلة,NA,باجة,36.7730605,9.08475659999999,28,باجة,baja
منبت دماين,جرنيوم,NA,باجة,36.7730606,9.08475659999999,28,باجة,baja
منبت دماين,بوقنفيلي,NA,باجة,36.7730607,9.08475659999999,28,باجة,baja
منبت دماين,أنواع أخرى,NA,باجة,36.7730608,9.08475659999999,28,باجة,baja
منبت مجاز الباب,الصنوبر الحلبي,26000,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,الكلتوس,9735,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,السنط الازرق,1000,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,قطف هليميس,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,سرول,12930,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,كازورينا,17080,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,أكاسيا شوكية,9900,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,خروب,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,جاكرندا,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,واشنطونيا,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,فيكيس,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,أنواع أخرى,1890,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,ابيسكيس,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,دفلة,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,جرنيوم,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,بوقنفيلي,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,أنواع أخرى,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,الصنوبر الحلبي,28000,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,الكلتوس,5000,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,السنط الازرق,5800,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,قطف هليميس,800,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,سرول,25000,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,كازورينا,20000,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,أكاسيا شوكية,10000,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,خروب,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,جاكرندا,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,واشنطونيا,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,فيكيس,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,أنواع أخرى,2500,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,ابيسكيس,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,دفلة,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,جرنيوم,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,بوقنفيلي,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت مجاز الباب,أنواع أخرى,NA,باجة,36.6484118,9.61464990000001,28,باجة,baja
منبت الصخيرة,الصنوبر الحلبي,150,جندوبة,36.5072263,8.77565559999993,37,جندوبة,jndouba
منبت الصخيرة,الصنوبر البريسيا,NA,جندوبة,36.5072264,8.77565559999993,37,جندوبة,jndouba
منبت الصخيرة,الفرنان,3500,جندوبة,36.5072265,8.77565559999993,37,جندوبة,jndouba
منبت الصخيرة,الكلتوس,100,جندوبة,36.5072266,8.77565559999993,37,جندوبة,jndouba
منبت الصخيرة,السنط الازرق,2500,جندوبة,36.5072267,8.77565559999993,37,جندوبة,jndouba
منبت الصخيرة,سرول,1500,جندوبة,36.5072268,8.77565559999993,37,جندوبة,jndouba
منبت الصخيرة,كازورينا,NA,جندوبة,36.5072269,8.77565559999993,37,جندوبة,jndouba
منبت الصخيرة,أكاسيا شوكية,3000,جندوبة,36.507227,8.77565559999993,37,جندوبة,jndouba
منبت الصخيرة,أنواع أخرى,0,جندوبة,36.5072271,8.77565559999993,37,جندوبة,jndouba
منبت الصخيرة,أنواع أخرى,810,جندوبة,36.5072272,8.77565559999993,37,جندوبة,jndouba
منبت عين سلطان,الصنوبر الحلبي,86730,جندوبة,36.5072273,8.77565559999993,37,جندوبة,jndouba
منبت عين سلطان,الصنوبر البريسيا,NA,جندوبة,36.5072274,8.77565559999993,37,جندوبة,jndouba
منبت عين سلطان,الفرنان,28400,جندوبة,36.5072275,8.77565559999993,37,جندوبة,jndouba
منبت عين سلطان,الكلتوس,14940,جندوبة,36.5072276,8.77565559999993,37,جندوبة,jndouba
منبت عين سلطان,السنط الازرق,111080,جندوبة,36.5072277,8.77565559999993,37,جندوبة,jndouba
منبت عين سلطان,سرول,27375,جندوبة,36.5072278,8.77565559999993,37,جندوبة,jndouba
منبت عين سلطان,كازورينا,14600,جندوبة,36.5072279,8.77565559999993,37,جندوبة,jndouba
منبت عين سلطان,أكاسيا شوكية,12740,جندوبة,36.507228,8.77565559999993,37,جندوبة,jndouba
منبت عين سلطان,أنواع أخرى,75,جندوبة,36.5072281,8.77565559999993,37,جندوبة,jndouba
منبت عين سلطان,أنواع أخرى,1700,جندوبة,36.5072282,8.77565559999993,37,جندوبة,jndouba
منبت بني مطير,الصنوبر الحلبي,76800,جندوبة,36.5072283,8.77565559999993,37,جندوبة,jndouba
منبت بني مطير,الصنوبر البريسيا,47450,جندوبة,36.5072284,8.77565559999993,37,جندوبة,jndouba
منبت بني مطير,الفرنان,13000,جندوبة,36.5072285,8.77565559999993,37,جندوبة,jndouba
منبت بني مطير,الكلتوس,32300,جندوبة,36.5072286,8.77565559999993,37,جندوبة,jndouba
منبت بني مطير,السنط الازرق,41500,جندوبة,36.5072287,8.77565559999993,37,جندوبة,jndouba
منبت بني مطير,سرول,19500,جندوبة,36.5072288,8.77565559999993,37,جندوبة,jndouba
منبت بني مطير,كازورينا,6900,جندوبة,36.5072289,8.77565559999993,37,جندوبة,jndouba
منبت بني مطير,أكاسيا شوكية,5800,جندوبة,36.507229,8.77565559999993,37,جندوبة,jndouba
منبت بني مطير,أنواع أخرى,600,جندوبة,36.507229100000004,8.77565559999993,37,جندوبة,jndouba
منبت بني مطير,أنواع أخرى,3500,جندوبة,36.5072292,8.77565559999993,37,جندوبة,jndouba
منبت سليانة,الصنوبر الحلبي,999840,سليانة,35.990294,9.27855829999998,770,سليانة,sliana
منبت سليانة,الكلتوس,18402,سليانة,35.990295,9.27855829999998,770,سليانة,sliana
منبت سليانة,السنط الازرق,211652,سليانة,35.990296,9.27855829999998,770,سليانة,sliana
منبت سليانة,قطف هليميس,2315,سليانة,35.990297,9.27855829999998,770,سليانة,sliana
منبت سليانة,سرول,283335,سليانة,35.990298,9.27855829999998,770,سليانة,sliana
منبت سليانة,كازورينا,55960,سليانة,35.990299,9.27855829999998,770,سليانة,sliana
منبت سليانة,ليسيوم,2000,سليانة,35.9903,9.27855829999998,770,سليانة,sliana
منبت سليانة,أكاسيا شوكية,63330,سليانة,35.990301,9.27855829999998,770,سليانة,sliana
منبت سليانة,خروب,19700,سليانة,35.990302,9.27855829999998,770,سليانة,sliana
منبت سليانة,أرنج,2595,سليانة,35.990303,9.27855829999998,770,سليانة,sliana
منبت سليانة,واشنطونيا,1823,سليانة,35.990304,9.27855829999998,770,سليانة,sliana
منبت سليانة,فيكيس,100,سليانة,35.990305,9.27855829999998,770,سليانة,sliana
منبت سليانة,فلفل اكحل كاذب,1000,سليانة,35.990306,9.27855829999998,770,سليانة,sliana
منبت سليانة,دردار,100,سليانة,35.990307,9.27855829999998,770,سليانة,sliana
منبت سليانة,ميليا,150,سليانة,35.990308,9.27855829999998,770,سليانة,sliana
منبت سليانة,شلهب,1152,سليانة,35.990309,9.27855829999998,770,سليانة,sliana
منبت سليانة,سارسيس,835,سليانة,35.99031,9.27855829999998,770,سليانة,sliana
منبت سليانة,نخل,4600,سليانة,35.990311,9.27855829999998,770,سليانة,sliana
منبت سليانة,ورد,675,سليانة,35.990312,9.27855829999998,770,سليانة,sliana
منبت سليانة,لكانيا,6000,سليانة,35.990313,9.27855829999998,770,سليانة,sliana
منبت سليانة,أنواع أخرى,14556,سليانة,35.990314,9.27855829999998,770,سليانة,sliana
منبت سليانة,جرنيوم,579,سليانة,35.990315,9.27855829999998,770,سليانة,sliana
منبت سليانة,ميبروم,6000,سليانة,35.990316,9.27855829999998,770,سليانة,sliana
منبت سليانة,الاكليل,544,سليانة,35.990317,9.27855829999998,770,سليانة,sliana
منبت سليانة,لنتنا,2485,سليانة,35.990318,9.27855829999998,770,سليانة,sliana
منبت برنوصة,الصنوبر الحلبي,21600,الكاف,36.1610781,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,الكلتوس,450,الكاف,36.1610782,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,السنط الازرق,58000,الكاف,36.1610783,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,فصة شجرية,100,الكاف,36.1610784,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,أكاسيا موليسيما,NA,الكاف,36.1610785,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,سرول,73000,الكاف,36.1610786,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,كازورينا,NA,الكاف,36.1610787,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,صفصاف,NA,الكاف,36.1610788,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,أكاسيا شوكية,64000,الكاف,36.1610789,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,خروب,1000,الكاف,36.161079,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,نخيل,NA,الكاف,36.1610791,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,فيكيس نتدا,50,الكاف,36.1610792,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,قليديشيا,4000,الكاف,36.1610793,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,سوفوراجابونكا,5000,الكاف,36.1610794,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,فلفل اكحل كاذب,900,الكاف,36.1610795,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,ميليا,4550,الكاف,36.1610796,8.70166940000001,36,الكاف,alkaf
منبت برنوصة,أرنج,10,الكاف,36.1610797,8.70166940000001,36,الكاف,alkaf
